OrganizationIdentifier,OrganizationFormalName,MonitoringLocationIdentifier,MonitoringLocationName,MonitoringLocationTypeName,MonitoringLocationDescriptionText,HUCEightDigitCode,DrainageAreaMeasure/MeasureValue,DrainageAreaMeasure/MeasureUnitCode,ContributingDrainageAreaMeasure/MeasureValue,ContributingDrainageAreaMeasure/MeasureUnitCode,LatitudeMeasure,LongitudeMeasure,SourceMapScaleNumeric,HorizontalAccuracyMeasure/MeasureValue,HorizontalAccuracyMeasure/MeasureUnitCode,HorizontalCollectionMethodName,HorizontalCoordinateReferenceSystemDatumName,VerticalMeasure/MeasureValue,VerticalMeasure/MeasureUnitCode,VerticalAccuracyMeasure/MeasureValue,VerticalAccuracyMeasure/MeasureUnitCode,VerticalCollectionMethodName,VerticalCoordinateReferenceSystemDatumName,CountryCode,StateCode,CountyCode,AquiferName,LocalAqfrName,FormationTypeText,AquiferTypeName,ConstructionDateText,WellDepthMeasure/MeasureValue,WellDepthMeasure/MeasureUnitCode,WellHoleDepthMeasure/MeasureValue,WellHoleDepthMeasure/MeasureUnitCode,ProviderName
CHNEPCHP,Charlotte Harbor National Estuaries Program (Florida),CHNEPCHP-130_110204,130_110204_WBID2065D,Estuary,SWFWMD SID 670148,03100103,,,,,26.7695200,-82.1885000,,,,GPS Code (Pseudo Range) Differential,NAD83,0,ft,,,,Unknown,US,12,071,,,,,,,,,,STORET
CHNEPCHP,Charlotte Harbor National Estuaries Program (Florida),CHNEPCHP-130_110906,130_110906_WBID2065D,Estuary,SWFWMD SID 670148,03100103,,,,,26.7703300,-82.1927200,,,,GPS Code (Pseudo Range) Differential,NAD83,0,ft,,,,Unknown,US,12,071,,,,,,,,,,STORET
CHNEPCHP,Charlotte Harbor National Estuaries Program (Florida),CHNEPCHP-131_010406,131_010406_WBID2065D,Estuary,SWFWMD SID 670149,03100103,,,,,26.7690800,-82.1761000,,,,GPS Code (Pseudo Range) Differential,NAD83,0,ft,,,,Unknown,US,12,071,,,,,,,,,,STORET
CHNEPCHP,Charlotte Harbor National Estuaries Program (Florida),CHNEPCHP-131_010704,131_010704_WBID2065D,Estuary,SWFWMD SID 670149,03100103,,,,,26.7695000,-82.1746000,,,,GPS Code (Pseudo Range) Differential,NAD83,0,ft,,,,Unknown,US,12,071,,,,,,,,,,STORET
CHNEPCHP,Charlotte Harbor National Estuaries Program (Florida),CHNEPCHP-131_020806,131_020806_WBID2065D,Estuary,SWFWMD SID 670149,03100103,,,,,26.7677500,-82.1793000,,,,GPS Code (Pseudo Range) Differential,NAD83,0,ft,,,,Unknown,US,12,071,,,,,,,,,,STORET
CHNEPCHP,Charlotte Harbor National Estuaries Program (Florida),CHNEPCHP-131_030304,131_030304_WBID2065D,Estuary,SWFWMD SID 670149,03100103,,,,,26.7673000,-82.1757000,,,,GPS Code (Pseudo Range) Differential,NAD83,0,ft,,,,Unknown,US,12,071,,,,,,,,,,STORET
CHNEPCHP,Charlotte Harbor National Estuaries Program (Florida),CHNEPCHP-131_060602,131_060602_WBID2065D,Estuary,SWFWMD SID 670149,03100103,,,,,26.7700200,-82.1673000,,,,GPS Code (Pseudo Range) Differential,NAD83,0,ft,,,,Unknown,US,12,071,,,,,,,,,,STORET
CHNEPCHP,Charlotte Harbor National Estuaries Program (Florida),CHNEPCHP-131_061203,131_061203_WBID2065D,Estuary,SWFWMD SID 670149,03100103,,,,,26.7670700,-82.1681800,,,,GPS Code (Pseudo Range) Differential,NAD83,0,ft,,,,Unknown,US,12,071,,,,,,,,,,STORET
CHNEPCHP,Charlotte Harbor National Estuaries Program (Florida),CHNEPCHP-131_092702,131_092702_WBID2065D,Estuary,SWFWMD SID 670149,03100103,,,,,26.7682200,-82.1739000,,,,GPS Code (Pseudo Range) Differential,NAD83,0,ft,,,,Unknown,US,12,071,,,,,,,,,,STORET
CHNEPCHP,Charlotte Harbor National Estuaries Program (Florida),CHNEPCHP-131_120303,131_120303_WBID2065D,Estuary,SWFWMD SID 670149,03100103,,,,,26.7679800,-82.1792000,,,,GPS Code (Pseudo Range) Differential,NAD83,0,ft,,,,Unknown,US,12,071,,,,,,,,,,STORET
CHNEPCHP,Charlotte Harbor National Estuaries Program (Florida),CHNEPCHP-132_050703,132_050703_WBID2065D,Estuary,SWFWMD SID 670150,03100103,,,,,26.7686000,-82.1526200,,,,GPS Code (Pseudo Range) Differential,NAD83,0,ft,,,,Unknown,US,12,071,,,,,,,,,,STORET
CHNEPCHP,Charlotte Harbor National Estuaries Program (Florida),CHNEPCHP-132_101503,132_101503_WBID2065D,Estuary,SWFWMD SID 670150,03100103,,,,,26.7695000,-82.1534000,,,,GPS Code (Pseudo Range) Differential,NAD83,0,ft,,,,Unknown,US,12,071,,,,,,,,,,STORET
CHNEPCHP,Charlotte Harbor National Estuaries Program (Florida),CHNEPCHP-132_120303,132_120303_WBID2065D,Estuary,SWFWMD SID 670150,03100103,,,,,26.7677700,-82.1553000,,,,GPS Code (Pseudo Range) Differential,NAD83,0,ft,,,,Unknown,US,12,071,,,,,,,,,,STORET
CHNEPCHP_WQX,Charlotte Harbor National Estuaries Program (Florida),CHNEPCHP_WQX-113_012902,113_012902_WBID2065D,Estuary,SWFWMD SID 670132,03100103,,,,,26.7843500000,-82.2582300000,,,,GPS Code (Pseudo Range) Differential,NAD83,,,,,,,US,12,071,,,,,,,,,,STORET
CHNEPCHP_WQX,Charlotte Harbor National Estuaries Program (Florida),CHNEPCHP_WQX-113_050703,113_050703_WBID2065D,Estuary,SWFWMD SID 670132,03100103,,,,,26.7871200000,-82.2568500000,,,,GPS Code (Pseudo Range) Differential,NAD83,,,,,,,US,12,071,,,,,,,,,,STORET
CHNEPCHP_WQX,Charlotte Harbor National Estuaries Program (Florida),CHNEPCHP_WQX-113_120303,113_120303_WBID2092B,Estuary,SWFWMD SID 670132,03100103,,,,,26.7887000000,-82.2654000000,,,,GPS Code (Pseudo Range) Differential,NAD83,,,,,,,US,12,071,,,,,,,,,,STORET
CHNEPCHP_WQX,Charlotte Harbor National Estuaries Program (Florida),CHNEPCHP_WQX-113_120704,113_120704_WBID2092B,Estuary,SWFWMD SID 670132,03100103,,,,,26.7860800000,-82.2637600000,,,,GPS Code (Pseudo Range) Differential,NAD83,,,,,,,US,12,071,,,,,,,,,,STORET
CHNEPCHP_WQX,Charlotte Harbor National Estuaries Program (Florida),CHNEPCHP_WQX-113_121207,113_121207_WBID2065D,Estuary,SWFWMD SID 670132,03100103,,,,,26.7880000000,-82.2582500000,,,,GPS Code (Pseudo Range) Differential,NAD83,,,,,,,US,12,071,,,,,,,,,,STORET
CHNEPCHP_WQX,Charlotte Harbor National Estuaries Program (Florida),CHNEPCHP_WQX-114_030705,114_030705_WBID2065C,Estuary,SWFWMD SID 670133,03100103,,,,,26.7854800000,-82.2433000000,,,,GPS Code (Pseudo Range) Differential,NAD83,,,,,,,US,12,071,,,,,,,,,,STORET
CHNEPCHP_WQX,Charlotte Harbor National Estuaries Program (Florida),CHNEPCHP_WQX-114_090109,114_090109_WBID2065C,Estuary,SWFWMD_SID_670133,03100103,,,,,26.7842700000,-82.2383500000,,,,GPS Code (Pseudo Range) Differential,NAD83,,,,,,,US,12,071,,,,,,,,,,STORET
CHNEPCHP_WQX,Charlotte Harbor National Estuaries Program (Florida),CHNEPCHP_WQX-118_101503,118_101503_WBID2065D,Estuary,SWFWMD SID 670137,03100103,,,,,26.7685000000,-82.1708000000,,,,GPS Code (Pseudo Range) Differential,NAD83,,,,,,,US,12,071,,,,,,,,,,STORET
CHNEPCHP_WQX,Charlotte Harbor National Estuaries Program (Florida),CHNEPCHP_WQX-126_010307,126_010307_WBID2065D,Estuary,SWFWMD SID 670144,03100103,,,,,26.7730300000,-82.2547000000,,,,GPS Code (Pseudo Range) Differential,NAD83,,,,,,,US,12,071,,,,,,,,,,STORET
CHNEPCHP_WQX,Charlotte Harbor National Estuaries Program (Florida),CHNEPCHP_WQX-126_020404,126_020404_WBID2065D,Estuary,SWFWMD SID 670144,03100103,,,,,26.7765000000,-82.2593000000,,,,GPS Code (Pseudo Range) Differential,NAD83,,,,,,,US,12,071,,,,,,,,,,STORET
CHNEPCHP_WQX,Charlotte Harbor National Estuaries Program (Florida),CHNEPCHP_WQX-126_020603,126_020603_WBID2065D,Estuary,SWFWMD SID 670144,03100103,,,,,26.7808200000,-82.2520000000,,,,GPS Code (Pseudo Range) Differential,NAD83,,,,,,,US,12,071,,,,,,,,,,STORET
CHNEPCHP_WQX,Charlotte Harbor National Estuaries Program (Florida),CHNEPCHP_WQX-126_021009,126_021009_WBID2065D,Estuary,SWFWMD_SID_670144,03100103,,,,,26.7730300000,-82.2566000000,,,,GPS Code (Pseudo Range) Differential,NAD83,,,,,,,US,12,071,,,,,,,,,,STORET
CHNEPCHP_WQX,Charlotte Harbor National Estuaries Program (Florida),CHNEPCHP_WQX-126_030403,126_030403_WBID2065D,Estuary,SWFWMD SID 670144,03100103,,,,,26.7795000000,-82.2598300000,,,,GPS Code (Pseudo Range) Differential,NAD83,,,,,,,US,12,071,,,,,,,,,,STORET
CHNEPCHP_WQX,Charlotte Harbor National Estuaries Program (Florida),CHNEPCHP_WQX-126_030607,126_030607_WBID2065D,Estuary,SWFWMD SID 670144,03100103,,,,,26.7768000000,-82.2555000000,,,,GPS Code (Pseudo Range) Differential,NAD83,,,,,,,US,12,071,,,,,,,,,,STORET
CHNEPCHP_WQX,Charlotte Harbor National Estuaries Program (Florida),CHNEPCHP_WQX-126_030702,126_030702_WBID2065D,Estuary,SWFWMD SID 670144,03100103,,,,,26.7776200000,-82.2558800000,,,,GPS Code (Pseudo Range) Differential,NAD83,,,,,,,US,12,071,,,,,,,,,,STORET
CHNEPCHP_WQX,Charlotte Harbor National Estuaries Program (Florida),CHNEPCHP_WQX-126_040903,126_040903_WBID2065D,Estuary,SWFWMD SID 670144,03100103,,,,,26.7685200000,-82.2595800000,,,,GPS Code (Pseudo Range) Differential,NAD83,,,,,,,US,12,071,,,,,,,,,,STORET
CHNEPCHP_WQX,Charlotte Harbor National Estuaries Program (Florida),CHNEPCHP_WQX-126_050406,126_050406_WBID2065D,Estuary,SWFWMD SID 670144,03100103,,,,,26.7792500000,-82.2599000000,,,,GPS Code (Pseudo Range) Differential,NAD83,,,,,,,US,12,071,,,,,,,,,,STORET
CHNEPCHP_WQX,Charlotte Harbor National Estuaries Program (Florida),CHNEPCHP_WQX-126_050509,126_050509_WBID2065D,Estuary,SWFWMD_SID_670144,03100103,,,,,26.7791700000,-82.2563700000,,,,GPS Code (Pseudo Range) Differential,NAD83,,,,,,,US,12,071,,,,,,,,,,STORET
CHNEPCHP_WQX,Charlotte Harbor National Estuaries Program (Florida),CHNEPCHP_WQX-126_050610,126_050610_WBID2065D,Estuary,SWFWMD_SID_670144,03100103,,,,,26.7814500000,-82.2509800000,,,,GPS Code (Pseudo Range) Differential,NAD83,,,,,,,US,12,071,,,,,,,,,,STORET
CHNEPCHP_WQX,Charlotte Harbor National Estuaries Program (Florida),CHNEPCHP_WQX-126_061101,126_061101_WBID2065D,Estuary,SWFWMD SID 670144,03100103,,,,,26.7826200000,-82.2559800000,,,,GPS Code (Pseudo Range) Differential,NAD83,,,,,,,US,12,071,,,,,,,,,,STORET
CHNEPCHP_WQX,Charlotte Harbor National Estuaries Program (Florida),CHNEPCHP_WQX-126_061203,126_061203_WBID2092B,Estuary,SWFWMD SID 670144,03100103,,,,,26.7669800000,-82.2620500000,,,,GPS Code (Pseudo Range) Differential,NAD83,,,,,,,US,12,071,,,,,,,,,,STORET
CHNEPCHP_WQX,Charlotte Harbor National Estuaries Program (Florida),CHNEPCHP_WQX-126_070907,126_070907_WBID2065D,Estuary,SWFWMD SID 670144,03100103,,,,,26.7796300000,-82.2504700000,,,,GPS Code (Pseudo Range) Differential,NAD83,,,,,,,US,12,071,,,,,,,,,,STORET
CHNEPCHP_WQX,Charlotte Harbor National Estuaries Program (Florida),CHNEPCHP_WQX-126_071106,126_071106_WBID2065D,Estuary,SWFWMD SID 670144,03100103,,,,,26.7691200000,-82.2527200000,,,,GPS Code (Pseudo Range) Differential,NAD83,,,,,,,US,12,071,,,,,,,,,,STORET
CHNEPCHP_WQX,Charlotte Harbor National Estuaries Program (Florida),CHNEPCHP_WQX-126_073002,126_073002_WBID2065D,Estuary,SWFWMD SID 670144,03100103,,,,,26.7768700000,-82.2589600000,,,,GPS Code (Pseudo Range) Differential,NAD83,,,,,,,US,12,071,,,,,,,,,,STORET
CHNEPCHP_WQX,Charlotte Harbor National Estuaries Program (Florida),CHNEPCHP_WQX-126_080206,126_080206_WBID2065D,Estuary,SWFWMD SID 670144,03100103,,,,,26.7737500000,-82.2595700000,,,,GPS Code (Pseudo Range) Differential,NAD83,,,,,,,US,12,071,,,,,,,,,,STORET
CHNEPCHP_WQX,Charlotte Harbor National Estuaries Program (Florida),CHNEPCHP_WQX-126_081109,126_081109_WBID2065D,Estuary,SWFWMD_SID_670144,03100103,,,,,26.7714000000,-82.2506300000,,,,GPS Code (Pseudo Range) Differential,NAD83,,,,,,,US,12,071,,,,,,,,,,STORET
CHNEPCHP_WQX,Charlotte Harbor National Estuaries Program (Florida),CHNEPCHP_WQX-126_082802,126_082802_WBID2065D,Estuary,SWFWMD SID 670144,03100103,,,,,26.7770000000,-82.2561800000,,,,GPS Code (Pseudo Range) Differential,NAD83,,,,,,,US,12,071,,,,,,,,,,STORET
CHNEPCHP_WQX,Charlotte Harbor National Estuaries Program (Florida),CHNEPCHP_WQX-126_090606,126_090606_WBID2065D,Estuary,SWFWMD SID 670144,03100103,,,,,26.7819000000,-82.2525600000,,,,GPS Code (Pseudo Range) Differential,NAD83,,,,,,,US,12,071,,,,,,,,,,STORET
CHNEPCHP_WQX,Charlotte Harbor National Estuaries Program (Florida),CHNEPCHP_WQX-126_091608,126_091608_WBID2065D,Estuary,SWFWMD SID 670144,03100103,,,,,26.7704300000,-82.2561200000,,,,GPS Code (Pseudo Range) Differential,NAD83,,,,,,,US,12,071,,,,,,,,,,STORET
CHNEPCHP_WQX,Charlotte Harbor National Estuaries Program (Florida),CHNEPCHP_WQX-126_100708,126_100708_WBID2065D,Estuary,SWFWMD_SID_670144,03100103,,,,,26.7732000000,-82.2553800000,,,,GPS Code (Pseudo Range) Differential,NAD83,,,,,,,US,12,071,,,,,,,,,,STORET
CHNEPCHP_WQX,Charlotte Harbor National Estuaries Program (Florida),CHNEPCHP_WQX-126_110402,126_110402_WBID2065D,Estuary,SWFWMD SID 670144,03100103,,,,,26.7805700000,-82.2583700000,,,,GPS Code (Pseudo Range) Differential,NAD83,,,,,,,US,12,071,,,,,,,,,,STORET
CHNEPCHP_WQX,Charlotte Harbor National Estuaries Program (Florida),CHNEPCHP_WQX-126_121202,126_121202_WBID2065D,Estuary,SWFWMD SID 670144,03100103,,,,,26.7802000000,-82.2596800000,,,,GPS Code (Pseudo Range) Differential,NAD83,,,,,,,US,12,071,,,,,,,,,,STORET
CHNEPCHP_WQX,Charlotte Harbor National Estuaries Program (Florida),CHNEPCHP_WQX-126_121207,126_121207_WBID2065D,Estuary,SWFWMD SID 670144,03100103,,,,,26.7702800000,-82.2553200000,,,,GPS Code (Pseudo Range) Differential,NAD83,,,,,,,US,12,071,,,,,,,,,,STORET
CHNEPCHP_WQX,Charlotte Harbor National Estuaries Program (Florida),CHNEPCHP_WQX-127_010406,127_010406_WBID2065D,Estuary,SWFWMD SID 670145,03100103,,,,,26.7697800000,-82.2403000000,,,,GPS Code (Pseudo Range) Differential,NAD83,,,,,,,US,12,071,,,,,,,,,,STORET
CHNEPCHP_WQX,Charlotte Harbor National Estuaries Program (Florida),CHNEPCHP_WQX-127_010609,127_010609_WBID2065D,Estuary,SWFWMD_SID_670145,03100103,,,,,26.7755000000,-82.2457200000,,,,GPS Code (Pseudo Range) Differential,NAD83,,,,,,,US,12,071,,,,,,,,,,STORET
CHNEPCHP_WQX,Charlotte Harbor National Estuaries Program (Florida),CHNEPCHP_WQX-127_020404,127_020404_WBID2065D,Estuary,SWFWMD SID 670145,03100103,,,,,26.7763000000,-82.2479000000,,,,GPS Code (Pseudo Range) Differential,NAD83,,,,,,,US,12,071,,,,,,,,,,STORET
CHNEPCHP_WQX,Charlotte Harbor National Estuaries Program (Florida),CHNEPCHP_WQX-127_020806,127_020806_WBID2065D,Estuary,SWFWMD SID 670145,03100103,,,,,26.7809300000,-82.2420000000,,,,GPS Code (Pseudo Range) Differential,NAD83,,,,,,,US,12,071,,,,,,,,,,STORET
CHNEPCHP_WQX,Charlotte Harbor National Estuaries Program (Florida),CHNEPCHP_WQX-127_030403,127_030403_WBID2065D,Estuary,SWFWMD SID 670145,03100103,,,,,26.7681200000,-82.2472700000,,,,GPS Code (Pseudo Range) Differential,NAD83,,,,,,,US,12,071,,,,,,,,,,STORET
CHNEPCHP_WQX,Charlotte Harbor National Estuaries Program (Florida),CHNEPCHP_WQX-127_030608,127_030608_WBID2065D,Estuary,SWFWMD SID 670145,03100103,,,,,26.7821000000,-82.2372400000,,,,GPS Code (Pseudo Range) Differential,NAD83,,,,,,,US,12,071,,,,,,,,,,STORET
CHNEPCHP_WQX,Charlotte Harbor National Estuaries Program (Florida),CHNEPCHP_WQX-127_040208,127_040208_WBID2065D,Estuary,SWFWMD SID 670145,03100103,,,,,26.7716300000,-82.2388500000,,,,GPS Code (Pseudo Range) Differential,NAD83,,,,,,,US,12,071,,,,,,,,,,STORET
CHNEPCHP_WQX,Charlotte Harbor National Estuaries Program (Florida),CHNEPCHP_WQX-127_040406,127_040406_WBID2065D,Estuary,SWFWMD SID 670145,03100103,,,,,26.7789300000,-82.2474000000,,,,GPS Code (Pseudo Range) Differential,NAD83,,,,,,,US,12,071,,,,,,,,,,STORET
CHNEPCHP_WQX,Charlotte Harbor National Estuaries Program (Florida),CHNEPCHP_WQX-127_041105,127_041105_WBID2065D,Estuary,SWFWMD SID 670145,03100103,,,,,26.7759000000,-82.2339000000,,,,GPS Code (Pseudo Range) Differential,NAD83,,,,,,,US,12,071,,,,,,,,,,STORET
CHNEPCHP_WQX,Charlotte Harbor National Estuaries Program (Florida),CHNEPCHP_WQX-127_050205,127_050205_WBID2065D,Estuary,SWFWMD SID 670145,03100103,,,,,26.7724500000,-82.2452000000,,,,GPS Code (Pseudo Range) Differential,NAD83,,,,,,,US,12,071,,,,,,,,,,STORET
CHNEPCHP_WQX,Charlotte Harbor National Estuaries Program (Florida),CHNEPCHP_WQX-127_060304,127_060304_WBID2065D,Estuary,SWFWMD SID 670145,03100103,,,,,26.7683300000,-82.2365000000,,,,GPS Code (Pseudo Range) Differential,NAD83,,,,,,,US,12,071,,,,,,,,,,STORET
CHNEPCHP_WQX,Charlotte Harbor National Estuaries Program (Florida),CHNEPCHP_WQX-127_060308,127_060308_WBID2065D,Estuary,SWFWMD SID 670145,03100103,,,,,26.7766200000,-82.2338600000,,,,GPS Code (Pseudo Range) Differential,NAD83,,,,,,,US,12,071,,,,,,,,,,STORET
CHNEPCHP_WQX,Charlotte Harbor National Estuaries Program (Florida),CHNEPCHP_WQX-127_060602,127_060602_WBID2065D,Estuary,SWFWMD SID 670145,03100103,,,,,26.7766000000,-82.2478000000,,,,GPS Code (Pseudo Range) Differential,NAD83,,,,,,,US,12,071,,,,,,,,,,STORET
CHNEPCHP_WQX,Charlotte Harbor National Estuaries Program (Florida),CHNEPCHP_WQX-127_060705,127_060705_WBID2065D,Estuary,SWFWMD SID 670145,03100103,,,,,26.7799000000,-82.2390000000,,,,GPS Code (Pseudo Range) Differential,NAD83,,,,,,,US,12,071,,,,,,,,,,STORET
CHNEPCHP_WQX,Charlotte Harbor National Estuaries Program (Florida),CHNEPCHP_WQX-127_071106,127_071106_WBID2065D,Estuary,SWFWMD SID 670145,03100103,,,,,26.7680500000,-82.2360500000,,,,GPS Code (Pseudo Range) Differential,NAD83,,,,,,,US,12,071,,,,,,,,,,STORET
CHNEPCHP_WQX,Charlotte Harbor National Estuaries Program (Florida),CHNEPCHP_WQX-127_073001,127_073001_WBID2065D,Estuary,SWFWMD SID 670145,03100103,,,,,26.7774200000,-82.2380500000,,,,GPS Code (Pseudo Range) Differential,NAD83,,,,,,,US,12,071,,,,,,,,,,STORET
CHNEPCHP_WQX,Charlotte Harbor National Estuaries Program (Florida),CHNEPCHP_WQX-127_073002,127_073002_WBID2065D,Estuary,SWFWMD SID 670145,03100103,,,,,26.7695700000,-82.2393800000,,,,GPS Code (Pseudo Range) Differential,NAD83,,,,,,,US,12,071,,,,,,,,,,STORET
CHNEPCHP_WQX,Charlotte Harbor National Estuaries Program (Florida),CHNEPCHP_WQX-127_082701,127_082701_WBID2065D,Estuary,SWFWMD SID 670145,03100103,,,,,26.7815000000,-82.2393200000,,,,GPS Code (Pseudo Range) Differential,NAD83,,,,,,,US,12,071,,,,,,,,,,STORET
CHNEPCHP_WQX,Charlotte Harbor National Estuaries Program (Florida),CHNEPCHP_WQX-127_090403,127_090403_WBID2065D,Estuary,SWFWMD SID 670145,03100103,,,,,26.7681700000,-82.2376200000,,,,GPS Code (Pseudo Range) Differential,NAD83,,,,,,,US,12,071,,,,,,,,,,STORET
CHNEPCHP_WQX,Charlotte Harbor National Estuaries Program (Florida),CHNEPCHP_WQX-127_110603,127_110603_WBID2065D,Estuary,SWFWMD SID 670145,03100103,,,,,26.7693800000,-82.2393000000,,,,GPS Code (Pseudo Range) Differential,NAD83,,,,,,,US,12,071,,,,,,,,,,STORET
CHNEPCHP_WQX,Charlotte Harbor National Estuaries Program (Florida),CHNEPCHP_WQX-127_120303,127_120303_WBID2065D,Estuary,SWFWMD SID 670145,03100103,,,,,26.7738500000,-82.2474000000,,,,GPS Code (Pseudo Range) Differential,NAD83,,,,,,,US,12,071,,,,,,,,,,STORET
CHNEPCHP_WQX,Charlotte Harbor National Estuaries Program (Florida),CHNEPCHP_WQX-128_010703,128_010703_WBID2065D,Estuary,SWFWMD SID 670146,03100103,,,,,26.7778000000,-82.2177700000,,,,GPS Code (Pseudo Range) Differential,NAD83,,,,,,,US,12,071,,,,,,,,,,STORET
CHNEPCHP_WQX,Charlotte Harbor National Estuaries Program (Florida),CHNEPCHP_WQX-128_010710,128_010710_WBID2065D,Estuary,SWFWMD_SID_670146,03100103,,,,,26.7714300000,-82.2262300000,,,,GPS Code (Pseudo Range) Differential,NAD83,,,,,,,US,12,071,,,,,,,,,,STORET
CHNEPCHP_WQX,Charlotte Harbor National Estuaries Program (Florida),CHNEPCHP_WQX-128_012902,128_012902_WBID2065D,Estuary,SWFWMD SID 670146,03100103,,,,,26.7742800000,-82.2234000000,,,,GPS Code (Pseudo Range) Differential,NAD83,,,,,,,US,12,071,,,,,,,,,,STORET
CHNEPCHP_WQX,Charlotte Harbor National Estuaries Program (Florida),CHNEPCHP_WQX-128_021009,128_021009_WBID2065D,Estuary,SWFWMD_SID_670146,03100103,,,,,26.7766300000,-82.2245000000,,,,GPS Code (Pseudo Range) Differential,NAD83,,,,,,,US,12,071,,,,,,,,,,STORET
CHNEPCHP_WQX,Charlotte Harbor National Estuaries Program (Florida),CHNEPCHP_WQX-128_021407,128_021407_WBID2065D,Estuary,SWFWMD SID 670146,03100103,,,,,26.7756300000,-82.2260400000,,,,GPS Code (Pseudo Range) Differential,NAD83,,,,,,,US,12,071,,,,,,,,,,STORET
CHNEPCHP_WQX,Charlotte Harbor National Estuaries Program (Florida),CHNEPCHP_WQX-128_021810,128_021810_WBID2065D,Estuary,SWFWMD_SID_670146,03100103,,,,,26.7699800000,-82.2224000000,,,,GPS Code (Pseudo Range) Differential,NAD83,,,,,,,US,12,071,,,,,,,,,,STORET
CHNEPCHP_WQX,Charlotte Harbor National Estuaries Program (Florida),CHNEPCHP_WQX-128_040307,128_040307_WBID2065D,Estuary,SWFWMD SID 670146,03100103,,,,,26.7738800000,-82.2272200000,,,,GPS Code (Pseudo Range) Differential,NAD83,,,,,,,US,12,071,,,,,,,,,,STORET
CHNEPCHP_WQX,Charlotte Harbor National Estuaries Program (Florida),CHNEPCHP_WQX-128_060309,128_060309_WBID2065D,Estuary,SWFWMD_SID_670146,03100103,,,,,26.7761000000,-82.2243000000,,,,GPS Code (Pseudo Range) Differential,NAD83,,,,,,,US,12,071,,,,,,,,,,STORET
CHNEPCHP_WQX,Charlotte Harbor National Estuaries Program (Florida),CHNEPCHP_WQX-128_060606,128_060606_WBID2065D,Estuary,SWFWMD SID 670146,03100103,,,,,26.7696000000,-82.2310000000,,,,GPS Code (Pseudo Range) Differential,NAD83,,,,,,,US,12,071,,,,,,,,,,STORET
CHNEPCHP_WQX,Charlotte Harbor National Estuaries Program (Florida),CHNEPCHP_WQX-128_072502,128_072502_WBID2065D,Estuary,SWFWMD SID 670146,03100103,,,,,26.7742200000,-82.2213400000,,,,GPS Code (Pseudo Range) Differential,NAD83,,,,,,,US,12,071,,,,,,,,,,STORET
CHNEPCHP_WQX,Charlotte Harbor National Estuaries Program (Florida),CHNEPCHP_WQX-128_073001,128_073001_WBID2065D,Estuary,SWFWMD SID 670146,03100103,,,,,26.7742500000,-82.2264600000,,,,GPS Code (Pseudo Range) Differential,NAD83,,,,,,,US,12,071,,,,,,,,,,STORET
CHNEPCHP_WQX,Charlotte Harbor National Estuaries Program (Florida),CHNEPCHP_WQX-128_080205,128_080205_WBID2065D,Estuary,SWFWMD SID 670146,03100103,,,,,26.7686300000,-82.2231000000,,,,GPS Code (Pseudo Range) Differential,NAD83,,,,,,,US,12,071,,,,,,,,,,STORET
CHNEPCHP_WQX,Charlotte Harbor National Estuaries Program (Florida),CHNEPCHP_WQX-128_090606,128_090606_WBID2065D,Estuary,SWFWMD SID 670146,03100103,,,,,26.7688000000,-82.2286800000,,,,GPS Code (Pseudo Range) Differential,NAD83,,,,,,,US,12,071,,,,,,,,,,STORET
CHNEPCHP_WQX,Charlotte Harbor National Estuaries Program (Florida),CHNEPCHP_WQX-128_092502,128_092502_WBID2065D,Estuary,SWFWMD SID 670146,03100103,,,,,26.7707700000,-82.2214800000,,,,GPS Code (Pseudo Range) Differential,NAD83,,,,,,,US,12,071,,,,,,,,,,STORET
CHNEPCHP_WQX,Charlotte Harbor National Estuaries Program (Florida),CHNEPCHP_WQX-128_100301,128_100301_WBID2065D,Estuary,SWFWMD SID 670146,03100103,,,,,26.7711500000,-82.2226300000,,,,GPS Code (Pseudo Range) Differential,NAD83,,,,,,,US,12,071,,,,,,,,,,STORET
CHNEPCHP_WQX,Charlotte Harbor National Estuaries Program (Florida),CHNEPCHP_WQX-128_100704,128_100704_WBID2065D,Estuary,SWFWMD SID 670146,03100103,,,,,26.7748200000,-82.2243000000,,,,GPS Code (Pseudo Range) Differential,NAD83,,,,,,,US,12,071,,,,,,,,,,STORET
CHNEPCHP_WQX,Charlotte Harbor National Estuaries Program (Florida),CHNEPCHP_WQX-128_100708,128_100708_WBID2065D,Estuary,SWFWMD_SID_670146,03100103,,,,,26.7674300000,-82.2173000000,,,,GPS Code (Pseudo Range) Differential,NAD83,,,,,,,US,12,071,,,,,,,,,,STORET
CHNEPCHP_WQX,Charlotte Harbor National Estuaries Program (Florida),CHNEPCHP_WQX-128_110603,128_110603_WBID2065D,Estuary,SWFWMD SID 670146,03100103,,,,,26.7693000000,-82.2215000000,,,,GPS Code (Pseudo Range) Differential,NAD83,,,,,,,US,12,071,,,,,,,,,,STORET
CHNEPCHP_WQX,Charlotte Harbor National Estuaries Program (Florida),CHNEPCHP_WQX-128_110906,128_110906_WBID2065D,Estuary,SWFWMD SID 670146,03100103,,,,,26.7759200000,-82.2316800000,,,,GPS Code (Pseudo Range) Differential,NAD83,,,,,,,US,12,071,,,,,,,,,,STORET
